+------------------------+--------------------+--------------------+------------------------+---------------------+
|           Z            |         F          |      F deriv       |           U            |         divF        |
|  0.22840000000000002   | 4237.339770893667  | 4238.511989090346  | 2.0828065263376205e-06 |  120005.92769009729 |
|         0.2285         | 4239.684237580016  | 4240.856724514135  | 2.0826751992465077e-06 |  120027.40024678581 |
|         0.2286         | 4242.029241785798  | 4243.201997462452  | 2.0825438005227955e-06 |  120048.87402242789 |
|  0.22870000000000001   | 4244.374783521249  | 4245.547807925084  | 2.0824123301522633e-06 |  120070.34900521292 |
|         0.2288         | 4246.720862755712  | 4247.894155905627  | 2.0822807881206947e-06 |   120091.825183324  |
|  0.22890000000000002   | 4249.067479527028  | 4250.241041414632  | 2.082149174413876e-06  |  120113.30254493632 |
|         0.229          | 4251.414633818473  | 4252.588464449122  | 2.0820174890175983e-06 |  120134.7810782193  |
|         0.2291         | 4253.762325640796  | 4254.936424992555  | 2.081885731917655e-06  |  120156.26077133493 |
|  0.22920000000000001   | 4256.110554950184  |  4257.2849230217   | 2.0817539030998456e-06 |  120177.74161243837 |
|         0.2293         | 4258.459321743974  | 4259.633958533955  | 2.0816220025499727e-06 |  120199.22358967585 |
|  0.22940000000000002   | 4260.808626019632  | 4261.983531533687  | 2.081490030253843e-06  |  120220.70669118922 |
|         0.2295         | 4263.158467788424  | 4264.333642004878  | 2.0813579861972667e-06 |  120242.19090511219 |
|         0.2296         | 4265.508847007051  | 4266.684289938483  | 2.081225870366059e-06  |  120263.67621957125 |
|  0.22970000000000002   | 4267.859763700717  | 4269.035475325581  | 2.081093682746038e-06  |  120285.16262268525 |
|         0.2298         | 4270.211217826381  | 4271.387198157384  | 2.0809614233230266e-06 |  120306.65010256783 |
|  0.22990000000000002   | 4272.563209409503  | 4273.7394584320655 | 2.0808290920828514e-06 |  120328.13864732362 |
|          0.23          | 4274.9157384209775 | 4276.092256127427  | 2.080696689011343e-06  |  120349.62824505121 |
|         0.2301         | 4277.268804845501  | 4278.445591241897  | 2.0805642140943366e-06 |  120371.11888384374 |
|  0.23020000000000002   | 4279.622408695248  | 4280.799463753538  | 2.0804316673176706e-06 |  120392.6105517834  |
|         0.2303         | 4281.976549914155  |  4283.15387366104  | 2.080299048667189e-06  |  120414.10323694834 |
|  0.23040000000000002   | 4284.3312285556785 |  4285.50882097007  | 2.0801663581287377e-06 |  120435.59692740951 |
|         0.2305         | 4286.686444577688  | 4287.864305659072  | 2.080033595688168e-06  |  120457.09161122925 |
|         0.2306         | 4289.0421979792045 | 4290.220327706619  | 2.079900761331335e-06  |  120478.5872764652  |
|  0.23070000000000002   | 4291.398488718354  | 4292.576887077744  | 2.0797678550440986e-06 |   120500.083911166  |
|         0.2308         | 4293.755316767073  | 4294.9339837923035 | 2.0796348768123235e-06 |  120521.58150337312 |
|  0.23090000000000002   | 4296.112682193145  |  4297.29161784294  | 2.079501826621876e-06  |  120543.08004112275 |
|         0.231          | 4298.470584914061  | 4299.649789174556  | 2.0793687044586293e-06 |  120564.57951244303 |
|         0.2311         | 4300.829024902147  | 4302.008497807407  | 2.0792355103084604e-06 |  120586.0799053534  |
|  0.23120000000000002   | 4303.188002225581  |  4304.3677437482   | 2.0791022441572485e-06 |  120607.58120786943 |
|         0.2313         | 4305.547516829597  |  4306.72752694907  | 2.0789689059908783e-06 |  120629.08340799861 |
|  0.23140000000000002   | 4307.907568673237  | 4309.087847396475  | 2.0788354957952394e-06 |  120650.58649373909 |
|         0.2315         | 4310.268157770368  | 4311.448705076996  | 2.078702013556225e-06  |  120672.09045308571 |
|         0.2316         | 4312.629284080292  | 4313.810099963677  | 2.0785684592597333e-06 |  120693.59527402374 |
|  0.23170000000000002   | 4314.990947589792  | 4316.172032050204  | 2.0784348328916665e-06 |  120715.10094453045 |
|         0.2318         | 4317.353148299457  | 4318.534501337229  | 2.078301134437931e-06  |  120736.60745257953 |
|  0.23190000000000002   | 4319.715886210006  |  4320.89750780503  | 2.078167363884437e-06  |  120758.11478613442 |
|         0.232          | 4322.079161281264  | 4323.261051420326  | 2.078033521217099e-06  |  120779.62293315347 |
|         0.2321         |  4324.44297348686  | 4325.625132177332  | 2.0778996064218373e-06 |  120801.13188158767 |
|  0.23220000000000002   | 4326.807322841586  | 4327.989750043039  | 2.077765619484575e-06  |  120822.6416193797  |
|         0.2323         | 4329.1722092646305 | 4330.354904998241  | 2.0776315603912415e-06 |  120844.15213446651 |
|  0.23240000000000002   | 4331.537632798397  |  4332.72059704438  | 2.077497429127769e-06  |  120865.66341477718 |
|         0.2325         | 4333.903593403367  | 4335.086826155682  | 2.0773632256800943e-06 |  120887.17544823415 |
|         0.2326         | 4336.270091067504  | 4337.453592320171  | 2.077228950034159e-06  |   120908.688222753  |
|  0.23270000000000002   | 4338.637125778903  | 4339.820895498659  | 2.077094602175909e-06  |  120930.20172624315 |
|         0.2328         | 4341.004697471084  | 4342.188735672597  | 2.0769601820912953e-06 |  120951.71594660397 |
|  0.23290000000000002   |  4343.37280617344  | 4344.557112844096  | 2.0768256897662727e-06 |  120973.23087172935 |
|         0.233          | 4345.741451860781  | 4346.926026981187  | 2.0766911251868003e-06 |  120994.74648950913 |
|         0.2331         | 4348.110634494378  | 4349.295478052049  | 2.0765564883388423e-06 |  121016.26278782061 |
|  0.23320000000000002   | 4350.480354049308  | 4351.665466052339  | 2.0764217792083676e-06 |  121037.77975453815 |
|         0.2333         | 4352.850610541815  | 4354.035990957336  | 2.0762869977813486e-06 |  121059.29737752743 |
|  0.23340000000000002   | 4355.221403906206  |  4356.40705272877  | 2.0761521440437634e-06 |  121080.81564464742 |
|         0.2335         | 4357.592734131636  | 4358.778651355858  | 2.0760172179815945e-06 |  121102.33454375033 |
|         0.2336         | 4359.9646012073845 |  4361.15078682111  | 2.0758822195808286e-06 |  121123.85406267992 |
|  0.23370000000000002   | 4362.337005109195  | 4363.5234591003355 | 2.075747148827457e-06  |  121145.37418927516 |
|         0.2338         | 4364.709945812939  | 4365.896668155792  | 2.0756120057074757e-06 |  121166.89491136464 |
|  0.23390000000000002   | 4367.0834232672605 | 4368.270413970387  | 2.0754767902068863e-06 |  121188.41621677447 |
|         0.234          | 4369.457437489332  | 4370.644696540843  | 2.0753415023116936e-06 |  121209.93809331938 |
|         0.2341         | 4371.831988455424  | 4373.019515829815  | 2.075206142007907e-06  |  121231.46052881055 |
|  0.23420000000000002   | 4374.207076114581  | 4375.394871800096  | 2.075070709281542e-06  |  121252.98351104792 |
|         0.2343         | 4376.582700443338  | 4377.770764435122  | 2.074935204118618e-06  |  121274.50702782911 |
|  0.23440000000000003   | 4378.958861432039  | 4380.147193711632  | 2.074799626505159e-06  |  121296.03106694175 |
|  0.23450000000000001   | 4381.3355590438105 | 4382.5241596064925 | 2.0746639764271943e-06 |  121317.55561616606 |
|         0.2346         | 4383.712793269264  | 4384.901662083023  | 2.0745282538707567e-06 |  121339.08066327774 |
|  0.23470000000000002   | 4386.090564044424  | 4387.279701104676  | 2.0743924588218858e-06 |  121360.60619604318 |
|         0.2348         | 4388.468871360175  |  4389.65827665556  | 2.0742565912666248e-06 |  121382.1322022215  |
|         0.2349         | 4390.847715193847  | 4392.037388713072  | 2.074120651191022e-06  |  121403.65866956697 |
|  0.23500000000000001   | 4393.227095522907  | 4394.417037241071  | 2.0739846385811298e-06 |  121425.18558582399 |
|         0.2351         | 4395.607012297599  | 4396.797222210383  | 2.0738485534230068e-06 |  121446.71293873263 |
|  0.23520000000000002   | 4397.9874655093345 | 4399.177943598804  | 2.0737123957027154e-06 |  121468.24071602388 |
|         0.2353         | 4400.368455122298  | 4401.559201404791  | 2.073576165406323e-06  |  121489.76890542266 |
|         0.2354         | 4402.749981169215  | 4403.940995579052  | 2.0734398625199007e-06 |  121511.2974946465  |
|  0.23550000000000001   | 4405.132043518778  | 4406.323326072429  | 2.0733034870295265e-06 |  121532.82647140537 |
|         0.2356         | 4407.514642203977  | 4408.7061928632575 | 2.073167038921282e-06  |  121554.35582340402 |
|  0.23570000000000002   | 4409.897777148492  | 4411.089595923166  | 2.0730305181812556e-06 |  121575.88553833772 |
|         0.2358         | 4412.281448371902  | 4413.473535230757  | 2.072893924795538e-06  |  121597.41560389577 |
|         0.2359         | 4414.665655811836  | 4415.858010757929  | 2.072757258750227e-06  |  121618.94600776157 |
|  0.23600000000000002   | 4417.050399474458  | 4418.243022476715  | 2.072620520031423e-06  |  121640.47673760893 |
|         0.2361         | 4419.435679297667  | 4420.628570325078  | 2.0724837086252334e-06 |  121662.00778110654 |
|  0.23620000000000002   | 4421.821495219494  | 4423.014654288997  | 2.072346824517771e-06  |  121683.53912591441 |
|         0.2363         | 4424.2078472738685 | 4425.401274347748  | 2.0722098676951516e-06 |  121705.07075968765 |
|         0.2364         | 4426.594735385411  |  4427.78843045338  | 2.0720728381434975e-06 |  121726.60267007293 |
|  0.23650000000000002   | 4428.982159533596  | 4430.176122571752  | 2.0719357358489355e-06 |  121748.13484471005 |
|         0.2366         | 4431.370119670672  | 4432.564350668865  | 2.071798560797598e-06  |  121769.66727123084 |
|  0.23670000000000002   | 4433.758615776385  | 4434.953114717689  | 2.071661312975622e-06  |  121791.19993726224 |
|         0.2368         | 4436.147647816936  | 4437.342414677651  |  2.07152399236915e-06  |  121812.73283042095 |
|         0.2369         | 4438.5372157449765 | 4439.732250521991  | 2.071386598964329e-06  |  121834.26593832017 |
|  0.23700000000000002   | 4440.927319554338  | 4442.122622210407  | 2.071249132747311e-06  |  121855.79924856218 |
|         0.2371         | 4443.317959170578  | 4444.513529702729  | 2.0711115937042545e-06 |  121877.3327487466  |
|  0.23720000000000002   | 4445.709134587801  |  4446.9049729726   | 2.070973981821322e-06  |  121898.86642646215 |
|         0.2373         | 4448.100845759195  | 4449.296951973284  | 2.070836297084681e-06  |  121920.40026929215 |
|         0.2374         | 4450.493092638089  | 4451.689466678694  | 2.070698539480505e-06  |   121941.934264813  |
|  0.23750000000000002   |  4452.88587521899  | 4454.082517062885  | 2.0705607089949722e-06 |   121963.468400593  |
|         0.2376         | 4455.279193455498  | 4456.476103079523  | 2.0704228056142655e-06 |  121985.00266419507 |
|  0.23770000000000002   | 4457.673047301343  | 4458.8702246755665 | 2.0702848293245735e-06 |  122006.53704317304 |
|         0.2378         | 4460.0674366967105 | 4461.264881818629  | 2.070146780112091e-06  |  122028.07152507406 |
|         0.2379         | 4462.462361636648  | 4463.660074476465  | 2.070008657963017e-06  |  122049.60609744105 |
|  0.23800000000000002   | 4464.857822061615  | 4466.055802603282  | 2.0698704628635557e-06 |  122071.14074780494 |
|         0.2381         | 4467.253817939564  | 4468.452066167104  | 2.0697321947999175e-06 |  122092.67546369313 |
|  0.23820000000000002   | 4469.650349238589  | 4470.8488651360885 | 2.0695938537583174e-06 |  122114.21023262567 |
|         0.2383         | 4472.047415926921  | 4473.246199478536  | 2.069455439724975e-06  |  122135.74504211414 |
|         0.2384         | 4474.445017972921  | 4475.644069128668  | 2.069316952686116e-06  |  122157.2798796635  |
|  0.23850000000000002   | 4476.843155276672  | 4478.042474034527  | 2.0691783926279724e-06 |  122178.81473277224 |
|         0.2386         | 4479.241827834177  | 4480.441414185339  | 2.069039759536781e-06  |  122200.34958893171 |
|  0.23870000000000002   | 4481.641035627891  | 4482.840889536268  | 2.0689010533987824e-06 |  122221.88443562426 |
|         0.2388         | 4484.040778585674  | 4485.240900028917  | 2.0687622742002248e-06 |  122243.4192603288  |
|         0.2389         | 4486.441056662884  | 4487.641445625557  | 2.068623421927361e-06  |  122264.9540505132  |
|  0.23900000000000002   | 4488.841869828701  | 4490.042526295439  | 2.0684844965664493e-06 |  122286.48879364129 |
|         0.2391         | 4491.243218052444  | 4492.444141994261  | 2.068345498103753e-06  |  122308.02347716824 |
|  0.23920000000000002   | 4493.645101276196  | 4494.8462926641805 | 2.068206426525541e-06  |  122329.5580885419  |
|         0.2393         | 4496.047519442182  | 4497.248978288537  | 2.0680672818180885e-06 |  122351.09261520464 |
|         0.2394         | 4498.450472574865  | 4499.652198802916  | 2.067928063967674e-06  |  122372.62704459023 |
|  0.23950000000000002   | 4500.853960520945  | 4502.055954149881  | 2.067788772960585e-06  |  122394.16136412555 |
|         0.2396         |  4503.25798331885  | 4504.460244313184  | 2.067649408783112e-06  |  122415.69556123108 |
|  0.23970000000000002   | 4505.662540897661  | 4506.865069242505  | 2.0675099714215513e-06 |  122437.22962331996 |
|         0.2398         | 4508.067633227651  | 4509.270428894498  | 2.067370460862205e-06  |  122458.76353779722 |
|         0.2399         | 4510.473260251862  | 4511.676323205434  | 2.0672308770913804e-06 |  122480.29729206256 |
|  0.24000000000000002   | 4512.8794218997855 | 4514.082752125398  | 2.067091220095392e-06  |  122501.83087350792 |
|         0.2401         | 4515.2861181421085 | 4516.489715638835  | 2.0669514898605588e-06 |  122523.3642695167  |
|  0.24020000000000002   | 4517.693348977025  |  4518.89721368926  | 2.066811686373204e-06  |  122544.89746746776 |
|         0.2403         |  4520.10111429338  | 4521.305246206645  | 2.066671809619659e-06  |  122566.43045473042 |
|         0.2404         | 4522.509414062271  | 4523.713813169003  | 2.0665318595862595e-06 |  122587.96321866832 |
|  0.24050000000000002   | 4524.918248268619  | 4526.122914520262  | 2.0663918362593465e-06 |  122609.4957466378  |
|         0.2406         | 4527.327616815369  | 4528.532550197653  | 2.066251739625268e-06  |  122631.0280259881  |
|  0.24070000000000003   | 4529.737519674028  | 4530.942720165905  | 2.0661115696703765e-06 |  122652.56004406128 |
|  0.24080000000000001   | 4532.147956802557  | 4533.353424383053  | 2.065971326381031e-06  |  122674.0917881913  |
|         0.2409         | 4534.558928159057  | 4535.7646627867325 | 2.0658310097435957e-06 |  122695.6232457079  |
|  0.24100000000000002   | 4536.970433660706  | 4538.176435335254  | 2.065690619744441e-06  |  122717.15440393012 |
|         0.2411         | 4539.382473306936  | 4540.588741980212  | 2.0655501563699423e-06 |  122738.68525017206 |
|         0.2412         | 4541.795047001516  | 4543.001582666506  | 2.0654096196064815e-06 |  122760.21577174039 |
|  0.24130000000000001   | 4544.208154730467  | 4545.414957352853  | 2.0652690094404458e-06 |  122781.74595593517 |
|         0.2414         | 4546.621796425208  | 4547.828865963897  | 2.0651283258582283e-06 |  122803.27579004722 |
|  0.24150000000000002   | 4549.035972003601  | 4550.243308451783  | 2.064987568846229e-06  |  122824.80526136377 |
|         0.2416         | 4551.450681452085  | 4552.658284782493  | 2.064846738390853e-06  |  122846.33435716128 |
|         0.2417         | 4553.865924716175  | 4555.073794894768  |  2.06470583447851e-06  |   122867.863064711  |
|  0.24180000000000001   | 4556.281701727841  | 4557.489838727488  | 2.064564857095618e-06  |  122889.39137127798 |
|         0.2419         | 4558.698012432872  | 4559.906416240196  | 2.0644238062285996e-06 |  122910.91926411793 |
|  0.24200000000000002   | 4561.1148568045755 | 4562.323527378903  | 2.0642826818638826e-06 |  122932.44673048043 |
|         0.2421         | 4563.532234761646  | 4564.741172096582  | 2.064141483987902e-06  |  122953.97375760869 |
|         0.2422         | 4565.950146291352  | 4567.159350325824  | 2.0640002125870967e-06 |  122975.50033273938 |
|  0.24230000000000002   | 4568.368591271602  | 4569.578062019891  | 2.063858867647915e-06  |  122997.0264430981  |
|         0.2424         | 4570.787569731008  | 4571.9973071253335 | 2.063717449156807e-06  |  123018.55207590917 |
|  0.24250000000000002   | 4573.207081534065  | 4574.417085582004  | 2.0635759571002323e-06 |  123040.07721838461 |
|         0.2426         | 4575.627126695976  | 4576.837397329883  | 2.0634343914646543e-06 |  123061.60185773356 |
|         0.2427         | 4578.047705081512  | 4579.258242302263  | 2.0632927522365443e-06 |  123083.12598115424 |
|  0.24280000000000002   | 4580.468816692468  | 4581.679620459936  | 2.0631510394023783e-06 |  123104.64957583966 |
|         0.2429         | 4582.890461448643  | 4584.101531736459  | 2.063009252948639e-06  |  123126.17262897699 |
|  0.24300000000000002   | 4585.312639297356  | 4586.523976086069  | 2.0628673928618146e-06 |  123147.69512774373 |
|         0.2431         | 4587.735350199757  | 4588.9469534494465 | 2.0627254591283995e-06 |  123169.21705931221 |
|         0.2432         |  4590.15859407606  | 4591.370463767414  | 2.0625834517348944e-06 |  123190.73841084675 |
|  0.24330000000000002   | 4592.582370887692  | 4593.794506980932  | 2.0624413706678057e-06 |  123212.25916950418 |
|         0.2434         | 4595.0066805551505 | 4596.219083024256  | 2.0622992159136465e-06 |  123233.77932243535 |
|  0.24350000000000002   | 4597.431523026448  | 4598.644191845472  | 2.062156987458936e-06  |  123255.2988567832  |
|         0.2436         |  4599.85689824974  | 4601.069833379111  | 2.0620146852901987e-06 |  123276.81775968443 |
|         0.2437         | 4602.282806145939  | 4603.496007566691  | 2.061872309393967e-06  |  123298.33601826713 |
|  0.24380000000000002   |  4604.70924667717  | 4605.922714343033  | 2.0617298597567774e-06 |  123319.85361965392 |
|         0.2439         | 4607.136219750938  | 4608.3499536567715 | 2.061587336365175e-06  |  123341.3705509583  |
|  0.24400000000000002   | 4609.563725357024  | 4610.777725436159  | 2.0614447392057088e-06 |  123362.88679928951 |
|         0.2441         | 4611.991763362139  | 4613.206029616425  | 2.061302068264936e-06  |  123384.40235174705 |
|         0.2442         |  4614.42033377004  | 4615.634866146637  | 2.061159323529419e-06  |  123405.9171954247  |
|  0.24430000000000002   | 4616.849436475094  | 4618.064234969148  | 2.061016504985727e-06  |  123427.43131740771 |
|         0.2444         | 4619.2790714676485 | 4620.494136026457  | 2.060873612620434e-06  |  123448.94470477715 |
|  0.24450000000000002   | 4621.709238642355  | 4622.924569240669  | 2.0607306464201216e-06 |  123470.45734460412 |
|         0.2446         | 4624.139937948766  | 4625.355534540869  | 2.0605876063713777e-06 |  123491.9692239539  |
|         0.2447         |  4626.5711692955   | 4627.7870318699715 | 2.060444492460797e-06  |  123513.4803298833  |
|  0.24480000000000002   | 4629.002932659778  | 4630.219061191581  |  2.06030130467498e-06  |  123534.99064944455 |
|         0.2449         | 4631.435227991571  | 4632.651622421506  | 2.0601580430005317e-06 |  123556.50016968147 |
|  0.24500000000000002   | 4633.868055172539  | 4635.084715475709  | 2.0600147074240665e-06 |  123578.00887762861 |
|         0.2451         | 4636.301414152939  | 4637.518340304515  | 2.059871297932204e-06  |  123599.51676031777 |
|         0.2452         | 4638.735304883167  | 4639.952496851546  | 2.0597278145115705e-06 |  123621.0238047702  |
|  0.24530000000000002   | 4641.169727300069  | 4642.387185046868  | 2.0595842571487975e-06 |  123642.52999800113 |
|         0.2454         | 4643.6046813269395 | 4644.822404813852  | 2.0594406258305243e-06 |  123664.03532701882 |
|  0.24550000000000002   | 4646.040166887214  | 4647.258156082844  | 2.0592969205433964e-06 |   123685.539778824  |
|         0.2456         | 4648.476183918158  | 4649.694438791186  | 2.059153141274066e-06  |  123707.04334041078 |
|         0.2457         | 4650.912732357185  | 4652.131252876359  | 2.059009288009191e-06  |  123728.5459987664  |
|  0.24580000000000002   | 4653.3498121418415 | 4654.5685982828245 | 2.058865360735437e-06  |  123750.04774086975 |
|         0.2459         | 4655.787423223513  | 4657.006474941501  | 2.0587213594394737e-06 |  123771.54855369416 |
|  0.24600000000000002   | 4658.2255655126455 |  4659.44488276291  | 2.0585772841079796e-06 |  123793.04842420448 |
|         0.2461         |  4660.66423891983  | 4661.883821671396  | 2.0584331347276396e-06 |  123814.54733936058 |
|         0.2462         | 4663.1034433831755 | 4664.323291605149  | 2.058288911285145e-06  |  123836.04528611101 |
|  0.24630000000000002   | 4665.543178840944  | 4666.763292509339  | 2.058144613767194e-06  |  123857.5422514029  |
|         0.2464         | 4667.983445245223  | 4669.203824315593  | 2.0580002421604897e-06 |  123879.03822217102 |
|  0.24650000000000002   | 4670.424242507169  |  4671.64488693513  | 2.0578557964517434e-06 |  123900.53318534547 |
|         0.2466         | 4672.865570538072  | 4674.086480299856  | 2.057711276627673e-06  |  123922.0271278502  |
|         0.2467         | 4675.307429290449  | 4676.528604328125  | 2.0575666826750027e-06 |  123943.52003660034 |
|  0.24680000000000002   | 4677.749818648489  | 4678.971258965814  | 2.0574220145804645e-06 |  123965.01189850479 |
|         0.2469         | 4680.192738619767  | 4681.414444152105  | 2.0572772723307946e-06 |  123986.5027004645  |
|  0.24700000000000003   | 4682.636189075061  | 4683.8581597852335 | 2.057132455912738e-06  |  124007.99242937364 |
|  0.24710000000000001   | 4685.080169940069  | 4686.302405811509  | 2.056987565313046e-06  |  124029.48107211984 |
|         0.2472         | 4687.524681181711  | 4688.747182156838  | 2.056842600518476e-06  |  124050.96861558392 |
|  0.24730000000000002   | 4689.969722684882  | 4691.192488740424  | 2.0566975615157928e-06 |  124072.45504663704 |
|         0.2474         | 4692.415294403091  | 4693.638325502153  | 2.0565524482917675e-06 |  124093.94035214733 |
|  0.24750000000000003   | 4694.861396262604  | 4696.084692354669  | 2.056407260833178e-06  |  124115.42451897268 |
|  0.24760000000000001   | 4697.308028162439  | 4698.5315892175995 | 2.0562619991268097e-06 |  124136.90753396421 |
|         0.2477         | 4699.755190042839  | 4700.979016003868  | 2.0561166631594545e-06 |  124158.38938396698 |
|  0.24780000000000002   | 4702.202881789405  | 4703.426972653931  | 2.055971252917912e-06  |  124179.8700558188  |
|         0.2479         | 4704.651103397448  | 4705.8754591083925 | 2.055825768388987e-06  |  124201.34953634944 |
|         0.248          | 4707.099854752861  | 4708.324475280598  | 2.0556802095594917e-06 |  124222.8278123821  |
|  0.24810000000000001   | 4709.549135796452  | 4710.774021097738  | 2.0555345764162452e-06 |  124244.30487073249 |
|         0.2482         | 4711.998946441789  | 4713.224096459754  | 2.0553888689460737e-06 |  124265.78069821162 |
|  0.24830000000000002   | 4714.449286575186  | 4715.674701294122  | 2.055243087135811e-06  |  124287.25528161922 |
|         0.2484         |  4716.90015616528  | 4718.125835549003  | 2.055097230972297e-06  |  124308.72860775117 |
|         0.2485         | 4719.351555139758  | 4720.577499124762  | 2.0549513004423784e-06 |  124330.20066339536 |
|  0.24860000000000002   | 4721.803483371665  | 4723.029691942456  | 2.0548052955329096e-06 |  124351.67143533118 |
|         0.2487         | 4724.255940830067  | 4725.4824139369775 | 2.054659216230751e-06  |  124373.14091033392 |
|  0.24880000000000002   | 4726.708927415687  | 4727.935665009128  | 2.054513062522771e-06  |  124394.60907516752 |
|         0.2489         | 4729.162443029395  | 4730.389445087234  | 2.054366834395845e-06  |  124416.07591659366 |
|         0.249          | 4731.616487626987  | 4732.843754099775  | 2.054220531836855e-06  |  124437.54142136313 |
|  0.24910000000000002   | 4734.071061109618  | 4735.298591954824  | 2.0540741548326893e-06 |  124459.00557622024 |
|         0.2492         |  4736.52616339228  | 4737.753958581141  | 2.053927703370245e-06  |  124480.46836790457 |
|  0.24930000000000002   | 4738.981794417505  | 4740.209853893937  | 2.0537811774364248e-06 |  124501.92978314655 |
|         0.2494         | 4741.437954073177  | 4742.666277801713  | 2.0536345770181393e-06 |   124523.389808669  |
|         0.2495         | 4743.894642288419  | 4745.123230233662  | 2.053487902102306e-06  |  124544.8484311896  |
|  0.24960000000000002   | 4746.351858992495  | 4747.580711098578  |  2.05334115267585e-06  |  124566.30563741605 |
|         0.2497         | 4748.809604073721  | 4750.038720312236  | 2.0531943287257025e-06 |  124587.76141405325 |
|  0.24980000000000002   | 4751.267877475344  |  4752.49725779057  | 2.053047430238803e-06  |  124609.21574779353 |
|         0.2499         | 4753.726679085967  | 4754.956323449641  | 2.0529004572020984e-06 |  124630.66862532786 |
|          0.25          | 4756.186008849129  |  4757.41591721937  | 2.0527534096025415e-06 |  124652.12003333507 |
|         0.2501         | 4758.645866681117  | 4759.876039002409  | 2.0526062874270927e-06 |  124673.56995848991 |
|  0.25020000000000003   | 4761.106252470959  | 4762.336688708412  | 2.0524590906627206e-06 |  124695.01838745845 |
|         0.2503         | 4763.567166148929  | 4764.797866267723  |  2.0523118192964e-06   |  124716.46530690184 |
|         0.2504         | 4766.028607645443  | 4767.259571597133  | 2.0521644733151134e-06 |  124737.91070347115 |
|         0.2505         | 4768.490576863664  | 4769.721804606724  |  2.05201705270585e-06  |  124759.35456381302 |
|         0.2506         | 4770.953073720596  | 4772.184565193024  | 2.0518695574556065e-06 |  124780.79687456528 |
|  0.25070000000000003   | 4773.416098092295  | 4774.647853273261  | 2.0517219875513884e-06 |  124802.23762235868 |
|         0.2508         |  4775.87964993715  | 4777.111668771645  | 2.0515743429802067e-06 |  124823.67679381817 |
|         0.2509         | 4778.343729145204  | 4779.576011591988  | 2.0514266237290807e-06 |  124845.11437556021 |
|         0.251          | 4780.808335634033  | 4782.040881651945  | 2.051278829785037e-06  |  124866.55035419532 |
|         0.2511         |  4783.27346932137  | 4784.506278855621  | 2.0511309611351087e-06 |  124887.98471632508 |
|  0.25120000000000003   | 4785.739130097686  |  4786.97220310725  | 2.050983017766338e-06  |  124909.41744854659 |
|         0.2513         | 4788.2053178809965 | 4789.438654338634  | 2.0508349996657733e-06 |  124930.8485374477  |
|         0.2514         | 4790.672032616866  | 4791.905632461145  | 2.0506869068204703e-06 |  124952.27796960983 |
|         0.2515         | 4793.1392741824975 |  4794.37313736577  | 2.0505387392174924e-06 |  124973.70573160693 |
|         0.2516         | 4795.607042482646  | 4796.8411689778795 | 2.050390496843911e-06  |  124995.1318100066  |
|  0.25170000000000003   | 4798.075337463301  | 4799.309727188737  | 2.0502421796868036e-06 |  125016.55619136986 |
|         0.2518         | 4800.544158961005  | 4801.778811910312  | 2.050093787733258e-06  |  125037.97886224942 |
|         0.2519         | 4803.013506963149  | 4804.248423061559  | 2.049945320970366e-06  |  125059.39980919012 |
|         0.252          | 4805.483381320254  | 4806.7185605410305 | 2.0497967793852303e-06 |  125080.81901873146 |
|         0.2521         | 4807.953781978905  | 4809.189224261129  | 2.0496481629649584e-06 |  125102.23647740477 |
|  0.25220000000000004   | 4810.424708817315  | 4811.660414120692  | 2.049499471696667e-06  |  125123.65217173482 |
|         0.2523         | 4812.896161754954  |  4814.13213003926  | 2.0493507055674803e-06 |  125145.06608824003 |
|         0.2524         | 4815.368140711433  | 4816.604371922818  | 2.049201864564529e-06  |  125166.47821342948 |
|         0.2525         | 4817.840645579107  | 4819.077139677498  | 2.0490529486749523e-06 |  125187.8885338066  |
|         0.2526         | 4820.313676277882  | 4821.550433209571  | 2.0489039578858963e-06 |  125209.29703586783 |
|  0.25270000000000004   | 4822.787232700401  | 4824.024252418604  | 2.0487548921845156e-06 |  125230.7037061036  |
|         0.2528         | 4825.261314753155  | 4826.498597204315  | 2.048605751557972e-06  |  125252.1085309935  |
|         0.2529         | 4827.735922329086  | 4828.973467466566  | 2.0484565359934353e-06 |  125273.51149701304 |
|         0.253          | 4830.211055334973  | 4831.448863112208  | 2.0483072454780835e-06 |  125294.91259063102 |
|         0.2531         | 4832.686713677745  | 4833.924784041394  | 2.0481578799991015e-06 |  125316.31179830733 |
|  0.25320000000000004   | 4835.162897250778  | 4836.401230168129  | 2.048008439543683e-06  |  125337.70910649489 |
|         0.2533         | 4837.639605988699  | 4838.8782013997015 | 2.0478589240990275e-06 |  125359.10450164057 |
|         0.2534         | 4840.116839771468  | 4841.355697636703  | 2.047709333652344e-06  |  125380.49797018437 |
|         0.2535         | 4842.594598520301  | 4843.833718779866  | 2.047559668190848e-06  |  125401.88949855781 |
|         0.2536         | 4845.0728821154535 | 4846.312264730076  | 2.0474099277017636e-06 |  125423.27907318612 |
|  0.25370000000000004   | 4847.5516904784345 | 4848.791335367803  | 2.0472601121723225e-06 |  125444.66668048671 |
|         0.2538         | 4850.031023448677  | 4851.270930607922  | 2.0471102215897657e-06 |  125466.0523068707  |
|         0.2539         |  4852.5108810165   | 4853.7510503654585 | 2.0469602559413395e-06 |  125487.4359387435  |
|         0.254          | 4854.991263021633  | 4856.231694521321  | 2.0468102152142997e-06 |  125508.81756249932 |
